Establishments,Address,City,Zip,Longitude,Latitude,County,Type,Date,Violations/COS
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Followup,05/29/2009,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Routine,11/24/2009,"4-202.11 /No, 5-205.15 /No"
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Followup,12/07/2009,"4-202.11 /No, 5-205.15 /No"
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Complaint,02/15/2010,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Routine,07/07/2010,"3-501.16 /No, 4-202.11 /No, 5-205.15 /No"
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Followup,07/23/2010,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Routine,01/11/2011,"5-205.15 /No, 3-501.16 /No"
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Followup,01/21/2011,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Routine,07/05/2011,"3-501.14 /No, 5-205.14 /No, 5-403.11 /No"
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Followup,07/13/2011,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Routine,01/04/2012,"6-301.11 /No, 6-301.12 /No, 3-302.11 /No, 4-602.11 /No, 4-204.11 /No, 5-205.15 /No"
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Complaint,01/04/2012,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Followup,01/11/2012,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Followup,01/11/2012,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Routine,06/04/2012,"4-501.114 /No, 5-102.12 /No"
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Other,06/04/2012,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Followup,06/13/2012,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Routine,01/15/2013,"5-403.11 /No, 3-501.16 /No, 5-205.14 /No"
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Followup,01/28/2013,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Complaint,02/20/2013,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Routine,07/13/2013,"6-301.11 /No, 4-601.11 /No, 5-205.15 /No, 6-301.12 /No, 3-501.16 /No"
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Followup,07/18/2013,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Routine,01/07/2014,"5-205.11 /No, 6-301.11 /No"
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Followup,01/14/2014,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Routine,06/23/2014,"6-301.11 /Yes, 6-301.12 /Yes, 3-501.16 /No, 5-205.15 /No, 4-601.11 /Yes"
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Complaint,12/19/2014,"6-501.15 /No, 7-201.11 /No, 3-302.13 /No"
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Followup,12/23/2014,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Complaint,02/02/2015,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Followup,02/16/2015,None
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Routine,06/12/2015,"3-501.19 /No, 5-304.11 /No, 3-502.11 /No"
Arner's Family Restaurant,201 North Dupont Highway,New Castle,19720,-75.5917073,39.6800244,New Castle County,Routine,06/22/2015,None
Arner's Restaurant & Bakery,689 Naaman's Road,Claymont,19703,-75.45846139999999,39.8170666,New Castle County,Routine,03/26/2009,None
Arner's Restaurant & Bakery,689 Naaman's Road,Claymont,19703,-75.45846139999999,39.8170666,New Castle County,Routine,04/20/2009,"2-301.14 /No, 3-501.16 /Yes, 7-101.11 /Yes"
Arner's Restaurant & Bakery,689 Naaman's Road,Claymont,19703,-75.45846139999999,39.8170666,New Castle County,Routine,09/04/2009,"3-304.11 /No, 3-501.17 /No, 5-205.15 /No, 7-101.11 /No"
Arner's Restaurant & Bakery,689 Naaman's Road,Claymont,19703,-75.45846139999999,39.8170666,New Castle County,Followup,09/15/2009,None
Arner's Restaurant & Bakery,689 Naaman's Road,Claymont,19703,-75.45846139999999,39.8170666,New Castle County,Routine,03/01/2010,None
Arner's Restaurant & Bakery,689 Naaman's Road,Claymont,19703,-75.45846139999999,39.8170666,New Castle County,Followup,07/19/2012,None
Arnie's Place,29-A Commerce Street,Harrington,19952,-75.5789099,38.9232159,Kent,Other,04/18/2008,None
Arnie's Place,29-A Commerce Street,Harrington,19952,-75.5789099,38.9232159,Kent,Routine,08/20/2008,None
Arnie's Place,29-A Commerce Street,Harrington,19952,-75.5789099,38.9232159,Kent,Followup,09/03/2008,None
Arnold Elementary,950 Center Road,Dover,19901,-75.485416,39.1159815,Kent,Other,08/21/2009,None
Arnold Elementary,950 Center Road,Dover,19901,-75.485416,39.1159815,Kent,Routine,04/29/2010,None
Arnold Elementary,950 Center Road,Dover,19901,-75.485416,39.1159815,Kent,Routine,11/09/2010,6-501.111 /No
Arnold Elementary,950 Center Road,Dover,19901,-75.485416,39.1159815,Kent,Followup,11/16/2010,None
Arnold Elementary,950 Center Road,Dover,19901,-75.485416,39.1159815,Kent,Complaint,10/11/2011,None
Arnold Elementary,950 Center Road,Dover,19901,-75.485416,39.1159815,Kent,Routine,03/12/2012,None
"Arsenal At Old New Castle, The",30 Market Street,New Castle,19720,-75.562996,39.6604699,New Castle County,Routine,04/24/2007,"3-301.11 , 3-501.17"
"Arsenal At Old New Castle, The",30 Market Street,New Castle,19720,-75.562996,39.6604699,New Castle County,Followup,05/01/2007,None
"Arsenal At Old New Castle, The",30 Market Street,New Castle,19720,-75.562996,39.6604699,New Castle County,Routine,10/27/2008,None
"Arsenal At Old New Castle, The",30 Market Street,New Castle,19720,-75.562996,39.6604699,New Castle County,Routine,05/20/2009,5-205.15 /No
"Arsenal At Old New Castle, The",30 Market Street,New Castle,19720,-75.562996,39.6604699,New Castle County,Routine,07/23/2009,5-205.15 /No
"Arsenal At Old New Castle, The",30 Market Street,New Castle,19720,-75.562996,39.6604699,New Castle County,Routine,01/28/2010,None
"Arsenal At Old New Castle, The",30 Market Street,New Castle,19720,-75.562996,39.6604699,New Castle County,Routine,09/01/2010,None
Artful Bean,20 Pennsylvania Avenue,Bethany Beach,19930,-75.0567283,38.5314096,Sussex,Routine,06/06/2007,None
Artful Bean,20 Pennsylvania Avenue,Bethany Beach,19930,-75.0567283,38.5314096,Sussex,Complaint,09/26/2007,None
Artful Bean,20 Pennsylvania Avenue,Bethany Beach,19930,-75.0567283,38.5314096,Sussex,Routine,09/18/2008,None
Artful Bean,20 Pennsylvania Avenue,Bethany Beach,19930,-75.0567283,38.5314096,Sussex,Routine,10/16/2009,None
Artful Bean,20 Pennsylvania Avenue,Bethany Beach,19930,-75.0567283,38.5314096,Sussex,Routine,09/16/2010,None
Artful Bean,20 Pennsylvania Avenue,Bethany Beach,19930,-75.0567283,38.5314096,Sussex,Routine,08/25/2011,None
Artful Bean,20 Pennsylvania Avenue,Bethany Beach,19930,-75.0567283,38.5314096,Sussex,Routine,08/15/2012,None
Artful Bean,20 Pennsylvania Avenue,Bethany Beach,19930,-75.0567283,38.5314096,Sussex,Routine,08/01/2013,None
Artful Bean,20 Pennsylvania Avenue,Bethany Beach,19930,-75.0567283,38.5314096,Sussex,Routine,07/15/2014,None
Arthur Treacher's,530 J.F.K. Memorial Highway,Newark,19702,-75.6911421,39.6621864,New Castle County,Routine,09/11/2007,"3-301.11 /Yes, 4-702.11 /Yes"
Arthur Treacher's,530 J.F.K. Memorial Highway,Newark,19702,-75.6911421,39.6621864,New Castle County,Routine,12/04/2008,None
Arthur Treacher's,530 J.F.K. Memorial Highway,Newark,19702,-75.6911421,39.6621864,New Castle County,Routine,06/23/2009,3-501.16 /No
Arthur Treacher's,530 J.F.K. Memorial Highway,Newark,19702,-75.6911421,39.6621864,New Castle County,Followup,07/06/2009,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,04/12/2007,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,04/01/2008,5-103.11 /No
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Followup,04/16/2008,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,03/03/2009,3-501.17 /Yes
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,08/24/2009,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,02/02/2010,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,08/13/2010,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,02/02/2011,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,07/21/2011,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,01/03/2012,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,01/10/2012,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,06/20/2012,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,12/12/2012,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,05/22/2013,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,11/08/2013,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,11/13/2014,None
Asbury Methodist Church,300 Basin Road,New Castle,19720,-75.5917383,39.6828754,New Castle County,Routine,05/14/2015,None
Asbury United Methodist Church,PO Box 330,Smyrna,19977,-75.6046494,39.2998339,Kent,Routine,02/20/2007,None
Asbury United Methodist Church (K980038),200 Weiner Avenue,Harrington,19952,-75.5783055,38.92648200000001,Kent,Routine,07/10/2007,None
Asbury United Methodist Church (K980038),200 Weiner Avenue,Harrington,19952,-75.5783055,38.92648200000001,Kent,Other,08/10/2007,None
Asbury United Methodist Church (K980038),200 Weiner Avenue,Harrington,19952,-75.5783055,38.92648200000001,Kent,Routine,07/09/2008,None
Asbury United Methodist Church (K980038),200 Weiner Avenue,Harrington,19952,-75.5783055,38.92648200000001,Kent,Routine,07/15/2009,None
Asbury United Methodist Church (K980038),200 Weiner Avenue,Harrington,19952,-75.5783055,38.92648200000001,Kent,Routine,07/08/2010,None
Asbury United Methodist Church (K980038),200 Weiner Avenue,Harrington,19952,-75.5783055,38.92648200000001,Kent,Routine,07/12/2011,None
Asbury United Methodist Church (K980038),200 Weiner Avenue,Harrington,19952,-75.5783055,38.92648200000001,Kent,Routine,07/02/2012,"4-702.11 /No, 5-403.11 /No, 4-501.114 /No"
Asbury United Methodist Church (K980038),200 Weiner Avenue,Harrington,19952,-75.5783055,38.92648200000001,Kent,Followup,07/09/2012,None
Asbury United Methodist Church (K980038),200 Weiner Avenue,Harrington,19952,-75.5783055,38.92648200000001,Kent,Routine,06/27/2013,None
Asbury United Methodist Church (K980038),200 Weiner Avenue,Harrington,19952,-75.5783055,38.92648200000001,Kent,Routine,07/07/2015,None
Ashbourne Swim Club Snack Bar,Darley & Carpenter Roads,Claymont,19703,144.4435065,-37.6584551,New Castle County,Routine,06/07/2007,None
Ashbourne Swim Club Snack Bar,Darley & Carpenter Roads,Claymont,19703,144.4435065,-37.6584551,New Castle County,Routine,07/01/2008,None
"Ashbourne Swim Club, Inc.",900 Darley Road,Wilmington,19810,-75.47046259999999,39.8149952,New Castle County,Routine,06/29/2009,None
"Ashbourne Swim Club, Inc.",900 Darley Road,Wilmington,19810,-75.47046259999999,39.8149952,New Castle County,Routine,06/30/2010,None
"Ashbourne Swim Club, Inc.",900 Darley Road,Wilmington,19810,-75.47046259999999,39.8149952,New Castle County,Routine,06/20/2011,None
"Ashbourne Swim Club, Inc.",900 Darley Road,Wilmington,19810,-75.47046259999999,39.8149952,New Castle County,Routine,06/21/2012,None
"Ashbourne Swim Club, Inc.",900 Darley Road,Wilmington,19810,-75.47046259999999,39.8149952,New Castle County,Routine,07/08/2013,None
Ashland Nature - Overnight Lodging,PO Box 700,Hockessin,19707,-75.6966001,39.7876112,New Castle County,Routine,01/08/2008,None
Ashland Nature - Overnight Lodging,PO Box 700,Hockessin,19707,-75.6966001,39.7876112,New Castle County,Routine,02/20/2009,None
Ashland Nature - Overnight Lodging,PO Box 700,Hockessin,19707,-75.6966001,39.7876112,New Castle County,Routine,03/16/2010,None
Ashland Nature - Overnight Lodging,PO Box 700,Hockessin,19707,-75.6966001,39.7876112,New Castle County,Routine,04/02/2012,5-403.11 /Yes
Ashland Nature - Overnight Lodging,PO Box 700,Hockessin,19707,-75.6966001,39.7876112,New Castle County,Routine,04/11/2013,None
Ashland Research - Eurest Dining (N014466),500 Herculese Rd.,Wilmington,19808,-75.6423868,39.7559865,New Castle County,Routine,11/21/2011,"4-501.17 /No, 6-301.12 /No, 6-301.11 /No"
Ashland Research - Eurest Dining (N014466),500 Herculese Rd.,Wilmington,19808,-75.6423868,39.7559865,New Castle County,Routine,11/28/2011,None
Ashland Research - Eurest Dining (N014466),500 Hercules Rd.,Wilmington,19808,-75.6423868,39.7559865,New Castle County,Routine,05/02/2012,"5-403.11 /Yes, 4-204.111 /Yes, 3-403.11 /No, 4-204.111 /No"
Ashland Research - Eurest Dining (N014466),500 Herculese Rd.,Wilmington,19808,-75.6423868,39.7559865,New Castle County,Followup,05/10/2012,None
Ashland Research Center (N129842),500 Hercules Rd.,Wilmington,19808,-75.6423868,39.7559865,New Castle County,Other,10/16/2012,None
Ashland Research Center (N129842),500 Hercules Rd.,Wilmington,19808,-75.6423868,39.7559865,New Castle County,Routine,11/05/2012,None
Ashland Research Center (N129842),500 Hercules Rd.,Wilmington,19808,-75.6423868,39.7559865,New Castle County,Routine,05/06/2013,6-301.12 /Yes
Ashland Research Center (N129842),500 Hercules Rd.,Wilmington,19808,-75.6423868,39.7559865,New Castle County,Routine,11/07/2013,"3-501.16 /No, 3-501.17 /No, 3-302.11 /No, 6-301.12 /No"
Ashland Research Center (N129842),500 Hercules Rd.,Wilmington,19808,-75.6423868,39.7559865,New Castle County,Followup,11/14/2013,None
Ashland Research Center (N129842),500 Hercules Rd.,Wilmington,19808,-75.6423868,39.7559865,New Castle County,Routine,05/05/2014,3-306.11 /No
Ashland Research Center (N129842),500 Hercules Rd.,Wilmington,19808,-75.6423868,39.7559865,New Castle County,Followup,05/21/2014,None
Ashland Research Center (N129842),500 Hercules Rd.,Wilmington,19808,-75.6423868,39.7559865,New Castle County,Routine,11/18/2014,3-501.19 /No
Asi Es Mexico LLC (S129859),22891 Sussex Hwy,Seaford,19973,-75.59448689999999,38.6521018,Sussex,Routine,12/17/2012,None
Asi Es Mexico LLC (S129859),22891 Sussex Hwy,Seaford,19973,-75.59448689999999,38.6521018,Sussex,Followup,12/27/2012,None
Asi Es Mexico LLC (S129859),22891 Sussex Hwy,Seaford,19973,-75.59448689999999,38.6521018,Sussex,Routine,12/11/2013,None
Asian Cuisine @ Safeway (N130306),2400 Peoples Plaza,Newark,19702,-75.7509116,39.6037622,New Castle County,Routine,07/29/2015,3-501.19 /No
Asian Express (S130283),26607 Centerview Dr. Unit 15,Millsboro,19966,-75.2864203,38.5701902,Sussex,Other,11/26/2013,None
Asian Express (S130283),26607 Centerview Dr. Unit 15,Millsboro,19966,-75.2864203,38.5701902,Sussex,Routine,12/23/2013,"8-201.11 /No, 3-603.11 /No, 3-302.11 /No, 4-501.17 /Yes"
Asian Express (S130283),26607 Centerview Dr. Unit 15,Millsboro,19966,-75.2864203,38.5701902,Sussex,Followup,01/02/2014,None
Asian Express (S130283),26607 Centerview Dr. Unit 15,Millsboro,19966,-75.2864203,38.5701902,Sussex,Routine,06/09/2014,3-501.16 /Yes
Asian Express (S130283),26607 Centerview Dr. Unit 15,Millsboro,19966,-75.2864203,38.5701902,Sussex,Routine,05/19/2015,None
Asian Food Dining & Takeout,317 Dupont Highway,New Castle,19720,-75.62152619999999,39.6500213,New Castle County,Routine,05/29/2008,None
Asian Food Dining & Takeout,317 Dupont Highway,New Castle,19720,-75.62152619999999,39.6500213,New Castle County,Other,02/27/2009,None
Asian House (N119077),1222 Beaver Brook Plaza,New Castle,19720,-75.62476029999999,39.6428569,New Castle County,Routine,02/29/2012,"5-403.11 /No, 3-502.12 /No"
Asian House (N119077),1222 Beaver Brook Plaza,New Castle,19720,-75.62476029999999,39.6428569,New Castle County,Followup,03/08/2012,None
Asian House (N119077),1222 Beaver Brook Plaza,New Castle,19720,-75.62476029999999,39.6428569,New Castle County,Routine,08/06/2012,"5-403.11 /No, 4-501.114 /No, 3-501.14 /No"
Asian House (N119077),1222 Beaver Brook Plaza,New Castle,19720,-75.62476029999999,39.6428569,New Castle County,Followup,08/17/2012,None
Asian House (N119077),1222 Beaver Brook Plaza,New Castle,19720,-75.62476029999999,39.6428569,New Castle County,Routine,01/24/2013,5-102.12 /No
Asian House (N119077),1222 Beaver Brook Plaza,New Castle,19720,-75.62476029999999,39.6428569,New Castle County,Routine,07/18/2013,"5-205.11 /Yes, 5-205.15 /No"
Asian House (N119077),1222 Beaver Brook Plaza,New Castle,19720,-75.62476029999999,39.6428569,New Castle County,Followup,07/25/2013,None
Asian House (N119077),1222 Beaver Brook Plaza,New Castle,19720,-75.62476029999999,39.6428569,New Castle County,Routine,07/08/2014,3-501.16 /No
Asian House (N119077),1222 Beaver Brook Plaza,New Castle,19720,-75.62476029999999,39.6428569,New Castle County,Followup,07/16/2014,None
Asian House (N119077),1222 Beaver Brook Plaza,New Castle,19720,-75.62476029999999,39.6428569,New Castle County,Routine,01/06/2015,None
Asian House (N119077),1222 Beaver Brook Plaza,New Castle,19720,-75.62476029999999,39.6428569,New Castle County,Routine,07/09/2015,"5-205.15 /Yes, 3-501.19 /Yes"
Asian Kitchen (N108891),704 Lantana Sq.,Hockessin,19707,-75.7114528,39.7735717,New Castle County,Routine,01/09/2014,None
Asian Kitchen (N108891),704 Lantana Sq.,Hockessin,19707,-75.7114528,39.7735717,New Castle County,Followup,01/16/2014,None
Asian Kitchen (N108891),704 Lantana Sq.,Hockessin,19707,-75.7114528,39.7735717,New Castle County,Routine,07/21/2014,None
Asian Kitchen (N108891),704 Lantana Sq.,Hockessin,19707,-75.7114528,39.7735717,New Castle County,Routine,01/30/2015,5-205.15 /No
Asian Kitchen (N108891),704 Lantana Sq.,Hockessin,19707,-75.7114528,39.7735717,New Castle County,Followup,02/05/2015,5-205.15 /No
Asiana Cuisine Enterprises,4301 Concord Pike,Wilmington,19801,-75.5472556,39.8138333,New Castle County,Routine,11/06/2007,None
Asiana Cuisine Enterprises,4301 Concord Pike,Wilmington,19801,-75.5472556,39.8138333,New Castle County,Routine,06/10/2013,None
Asnan Sushi Bar (N119045),115 Christiana Landing,Wilmington,19801,-75.55365309999999,39.7355364,New Castle County,Other,04/09/2012,None
Aspira Academy (N139938),326 Ruther Drive,Newark,19711,-75.70227899999999,39.68773100000001,New Castle County,Routine,01/30/2013,None
Aspira Academy (N139938),326 Ruther Drive,Newark,19711,-75.70227899999999,39.68773100000001,New Castle County,Routine,01/14/2014,None
Aspira Academy (N139938),326 Ruther Drive,Newark,19711,-75.70227899999999,39.68773100000001,New Castle County,Followup,01/05/2015,7-204.14 /Yes
Aspirations Restaurant,227 North Rehoboth Boulevard,Milford,19963,-75.42017609999999,38.9194987,Kent,Other,03/22/2007,None
Astra Zeneca - Brandywine,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,03/20/2007,4-703.11
Astra Zeneca - Brandywine,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,04/23/2008,4-501.111 /No
Astra Zeneca - Brandywine,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,07/27/2009,None
Astra Zeneca - Brandywine,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,08/31/2010,None
Astra Zeneca - Brandywine,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,02/20/2012,None
Astra Zeneca - Brandywine,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,05/14/2013,"5-205.11 /No, 3-501.16 /No, 3-501.17 /No, 3-501.18 /Yes"
Astra Zeneca - Brandywine,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Followup,05/21/2013,None
Astra Zeneca - Brandywine,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,11/07/2013,"3-501.16 /No, 3-501.18 /No, 3-301.11 /No"
Astra Zeneca - Brandywine,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Followup,11/14/2013,None
Astra Zeneca - Brandywine,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,11/18/2014,None
Astra Zeneca - Brandywine,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,05/26/2015,"3-501.19 /No, 5-304.11 /No"
Astra Zeneca - Chesapeake,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,03/20/2007,None
Astra Zeneca - Chesapeake,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,04/23/2008,None
Astra Zeneca - Chesapeake,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,07/27/2009,None
Astra Zeneca - Chesapeake,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,08/31/2010,None
Astra Zeneca - Chesapeake,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,02/20/2012,None
Astra Zeneca - Chesapeake,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,05/14/2013,"3-501.16 /No, 5-205.11 /No, 4-501.17 /No, 6-301.12 /No"
Astra Zeneca - Chesapeake,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,11/07/2013,"3-501.16 /No, 4-501.116 /No, 6-301.11 /No"
Astra Zeneca - Chesapeake,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Followup,11/14/2013,None
Astra Zeneca - Chesapeake,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,05/13/2014,5-205.11 /Yes
Astra Zeneca - Chesapeake,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Other,11/18/2014,None
Astra Zeneca - Dcc,1800 Concord Pike,Wilmington,19803,-75.54759849999999,39.7877441,New Castle County,Routine,04/23/2008,None
Astra Zeneca - FOC,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,03/20/2007,3-501.16
Astra Zeneca - FOC,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Followup,03/23/2007,None
Astra Zeneca - FOC,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,04/23/2008,3-501.16 /No
Astra Zeneca - FOC,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,07/27/2009,None
Astra Zeneca - FOC,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,08/31/2010,None
Astra Zeneca - FOC,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,02/20/2012,None
Astra Zeneca - FOC,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,05/21/2013,None
Astra Zeneca - FOC,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Followup,05/28/2013,None
Astra Zeneca - FOC,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,05/13/2014,2-502.11 /Yes
Astra Zeneca - FOC,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,11/18/2014,None
Astra Zeneca - FOC,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,05/26/2015,None
Astra Zeneca - Research & Development,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,03/20/2007,None
Astra Zeneca - Research & Development,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Other,02/20/2008,None
Astra Zeneca - Research & Development,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,04/23/2008,None
Astra Zeneca - Research & Development,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,07/27/2009,None
Astra Zeneca - Research & Development,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,08/31/2010,None
Astra Zeneca - Research & Development,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,02/20/2012,None
Astra Zeneca - Rollin's,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,03/20/2007,None
Astra Zeneca - Rollin's,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,04/23/2008,3-302.11 /Yes
Astra Zeneca - Rollin's,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,05/20/2008,None
Astra Zeneca - Rollin's,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,07/27/2009,None
Astra Zeneca - Rollin's,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,03/15/2010,None
Astra Zeneca - Rollin's,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,09/22/2010,None
Astra Zeneca - Rollin's,1800 Concord Pike,Wilmington,19850,-75.54759849999999,39.7877441,New Castle County,Routine,08/19/2011,None
